Words,Tags
"['""', 'в', ""''"", 'ч.5', 'ст.290', 'УК', 'РФ', '(', 'получение', 'взятки', 'в', 'крупном', 'размере', ')', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['ODS', 'в', 'лице', 'своего', 'нового', 'председателя', 'Мартина', 'Куба', 'заявила', ',', 'что', 'не', 'поддержит', 'предлагаемого', 'президентом', 'технического', 'правительства', '.']","[3, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Помимо', 'бывшего', 'главы', 'Роскомнадзора', 'в', 'него', 'входили', 'заместитель', 'губернатора', 'области', 'Алексей', 'Анохин', 'и', 'главный', 'федеральный', 'инспектор', 'по', 'региону', 'Кирилл', 'Балашов', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 6, 5, 0]"
"['""', 'УДАР', ""''"", 'обжалует', 'решения', 'Рады', ',', 'за', 'которые', 'голосовали', 'чужими', 'карточками', '13:18', '14/01/2013', 'КИЕВ', ',', '14', 'янв', '-', 'РИА', 'Новости', ',', 'Виктор', 'Авдеенко', '.']","[0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 6, 5, 0]"
"['Проголосовавшие', 'сотрудники', 'академии', 'буквально', 'вылетали', 'из', 'родного', 'учебного', 'заведения', ',', 'будто', 'пчелы', 'из', 'встревоженного', 'улья', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Находящийся', 'в', 'розыске', 'бизнесмен', 'признал', ',', 'что', 'открыл', 'в', 'оффшоре', 'фирму', 'на', 'имя', 'премьер-министра', 'Армении', 'Сегодня', 'ближе', 'к', 'полуночи', 'редакция', 'армянского', 'сайта', 'hetq.am', 'опубликовала', 'электронное', 'письмо', ',', 'полученное', 'от', 'предпринимателя', 'Ашота', 'Сукиасяна', ',', 'в', 'отношении', 'которого', 'Специальная', 'следственная', 'служба', 'республики', 'возбудила', 'уголовное', 'дело', 'по', 'обвинению', 'в', 'мошенничестве', 'в', 'особо', 'крупных', 'размерах', 'и', 'отмыванию', 'денег', ',', 'добытых', 'преступным', 'путем', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ожидается', ',', 'что', 'президент', 'США', 'посетит', 'на', 'острове', 'Роббенэйланд', 'тюрьму', ',', 'в', 'которой', 'находился', 'в', 'заключении', 'Мандела', ',', 'в', 'знак', 'уважения', 'к', 'тяжелобольному', 'политику', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
"['В', 'том', 'же', 'сообщении', 'пресс-служба', 'президента', 'подчеркивает', ',', 'что', 'согласно', 'распределению', 'полномочий', 'администрации', 'президента', 'РФ', ',', 'работу', 'референтуры', 'курирует', 'Джахан', 'Поллыева', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 5, 0]"
"['Напомним', 'также', ',', 'что', 'с', 'начала', 'мая', 'продолжается', 'конфликт', ',', 'поскольку', 'сотрудники', 'института', 'не', 'желают', 'объединяться', 'с', 'другими', 'НИИ', ',', 'а', 'Министерство', 'культуры', 'настаивает', 'на', 'этом', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 2, 0, 0, 0, 0]"
"['На', 'сегодняшний', 'день', 'их', '156', ',', 'хотя', 'нам', 'было', 'предписано', 'первоначально', '29', ""''"", ',', '-', 'сказал', 'С.Абрамов', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
"['Ирина', 'Рабер', 'заявляла', ',', 'что', 'не', 'имеет', 'отношения', 'к', 'этому', 'расследованию', '.']","[6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['""', 'Это', 'невероятно', '.']","[0, 0, 0, 0]"
"['За', 'отчетный', 'период', 'выручка', 'компании', 'по', 'сравнению', 'с', 'январем-мартом', '2011', 'года', 'выросла', 'с', '10,63', 'миллиарда', 'до', '11.29', 'миллиарда', 'долларов', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Правительство', 'Палестины', 'подтвердило', ',', 'что', 'премьер', 'подал', 'в', 'отставку', 'Пресс-секретарь', 'правительства', 'Палестины', 'подтвердил', ',', 'что', 'премьер-министр', 'Рами', 'Хамдалла', 'вручил', 'прошение', 'об', 'отставке', 'руководителю', 'канцелярии', 'Аббаса', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 6, 0]"
"['Участники', 'обсуждения', 'обвинили', 'разработчиков', 'нового', 'закона', 'в', 'нежелании', 'прислушиваться', 'к', 'мнению', 'экспертного', 'сообщества', ',', 'в', 'незнании', 'реальной', 'ситуации', 'на', 'лекарственном', 'рынке', 'и', 'игнорировании', 'реальных', 'нужд', 'отечественного', 'производителя', ',', 'в', 'создании', 'дополнительных', 'административных', 'барьеров', 'для', 'регистрации', 'новых', 'препаратов', ',', 'а', 'также', 'в', 'стремлении', 'к', 'бесконтрольной', 'концентрации', 'всех', 'возможных', 'полномочий', 'в', 'собственных', 'руках', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Янукович', 'официально', 'уволил', 'чиновников', ',', 'избранных', 'в', 'парламент', 'Украины', '21:54', '22/11/2012', 'КИЕВ', ',', '22', 'ноя', '-', 'РИА', 'Новости', ',', 'Людмила', 'Лысенко', '.']","[6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 6, 5, 0]"
"['Именно', 'в', 'этой', 'должности', 'он', 'пожелал', 'видеть', 'себя', 'в', 'дальнейшем', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Мехрибан', 'Алиева', 'выдвинута', 'в', 'президенты', 'Азербайджана', 'Партия', '""', 'Мир', 'демократического', 'Азербайджана', ""''"", 'выдвинула', 'кандидатуру', 'супруги', 'президента', 'страны', 'Ильхама', 'Алиева', 'Мехрибан', 'Алиевой', 'на', 'предстоящих', 'в', 'октябре', 'этого', 'года', 'президентских', 'выборах', '.']","[6, 5, 0, 0, 0, 1, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 6, 5, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['64,88', '%', 'акций', 'компании', 'находится', 'в', 'собственности', 'Africa', 'Israel', 'Investment', ',', 'остальное', '-', 'в', 'свободном', 'обращении', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Сообщение', 'о', 'моем', 'прилете', 'было', 'передано', 'уже', 'в', 'аэропорту', ',', 'и', 'только', 'после', 'этого', 'три', 'гондурасских', 'солдата', 'открыли', 'дверь', 'самолета', ',', 'и', 'меня', 'передали', 'костариканской', 'протокольной', 'службе', ""''"", ',', '-', 'рассказал', 'Селайя', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
"['""', 'Я', 'думаю', ',', 'в', 'течение', 'двух', 'дней', 'президент', 'примет', 'заявление', 'и', 'назначит', 'исполняющего', 'обязанности', ""''"", ',', '-', 'отметила', 'В.Матвиенко', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
"['По', 'полученным', 'данным', ',', 'Т.Гейтнер', 'заявил', ',', 'что', 'ему', 'нужно', 'будет', 'сделать', 'перерыв', 'в', 'государственной', 'службе', '.']","[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Противостояние', 'двух', 'ведущих', 'политиков', 'началось', 'после', 'того', ',', 'как', 'Р.Палайтис', 'отправил', 'в', 'отставку', 'директора', 'Службы', 'расследования', 'экономических', 'преступлений', 'и', 'его', 'заместителя', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0]"
"['АНБ', 'запустила', 'новую', 'программу', ',', 'которая', 'позволяет', 'анализировать', 'информацию', 'в', 'пределах', 'США', ',', 'и', 'теперь', 'объем', 'получаемых', 'спецслужбами', 'данных', 'увеличился', 'вдвое', '.']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['С', 'завтрашнего', 'дня', '-', 'он', 'уже', 'не', 'ГФИ', 'по', 'Самарской', 'области', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0]"
"['Несмотря', 'на', 'сокрушительный', 'для', 'всего', 'финансового', 'сектора', 'США', 'кризис', '2007-2009', 'годов', ',', 'фонд', 'остался', 'на', 'плаву', ',', 'инвестируя', 'в', 'U.S.', 'Bancorp', ',', 'MasterCard', ',', 'Western', 'Union', 'и', 'Chubb', 'Corp', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3, 0, 3, 2, 0, 3, 2, 0]"
"['спутник', 'был', 'успешно', 'выведен', 'на', 'целевую', 'орбиту', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['«', 'Воробьев', 'назначил', 'советником', 'по', 'информационной', 'политике', 'в', 'ранге', 'министра', 'Наталью', 'Виртуозову', ',', 'она', 'может', 'приступить', 'к', 'обязанностям', 'уже', 'на', 'следующей', 'неделе', '»', ',', '—', 'сказал', 'собеседник', 'агентства', '.']","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Это', 'основной', 'предмет', 'критики', 'был', 'всегда', ""''"", ',', '—', 'сказал', 'РИА', 'Новости', 'Платонов', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6, 0]"
"['Напомним', ',', '16', 'декабря', '2011г', '.']","[0, 0, 0, 0, 0, 0]"
"['Что', 'придет', 'на', 'смену', 'ЕГЭ', 'Обозреватель', 'РИА', 'Новости', 'Сергей', 'Петухов', ':', '""', 'Здесь', 'возможны', 'три', 'варианта', '.']","[0, 0, 0, 0, 0, 0, 3, 2, 6, 5, 0, 0, 0, 0, 0, 0, 0]"
"['В', 'результате', 'этого', 'решения', 'досрочные', 'выборы', 'в', 'парламент', 'должны', 'были', 'состояться', 'в', 'феврале', '2011г', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Об', 'этом', 'говорится', 'в', 'указе', 'главы', 'государства', '№', '12/20139', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Текст', 'соответствующего', 'президентского', 'указа', 'передала', 'пресс-служба', 'Кремля', '.']","[0, 0, 0, 0, 0, 0, 1, 0]"
"['Комментируя', 'свое', 'решение', ',', 'С.Боженов', 'отметил', ',', 'что', 'намерен', 'сформировать', 'в', 'администрации', 'региона', 'новую', 'волгоградскую', 'команду', ',', 'в', 'которой', 'будут', '""', 'профессиональные', ',', 'креативные', ',', 'инициативные', 'люди', 'со', 'свежими', 'мыслями', ""''"", '.']","[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['После', 'этого', 'он', 'поручил', 'главе', 'РЖД', 'Владимиру', 'Якунину', 'в', 'трехдневный', 'срок', 'навести', 'порядок', 'на', 'железнодорожном', 'транспорте', ',', 'а', 'министру', 'внутренних', 'дел', 'Рашиду', 'Нургалиеву', '-', 'увеличить', 'число', 'милиционеров', 'на', 'транспортных', 'узлах', '.']","[0, 0, 0, 0, 0, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Старший', 'сын', 'бывшего', 'руководителя', 'ФСБ', '-', 'Дмитрий', '-', 'работает', 'в', 'банковском', 'бизнесе', '.']","[0, 0, 0, 0, 3, 0, 6, 0, 0, 0, 0, 0, 0]"
"['Как', 'сообщили', 'РБК', 'в', 'правительстве', 'столицы', ',', 'соответствующее', 'распоряжение', 'уже', 'подписано', '.']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['В', 'Буркина-Фасо', 'назначен', 'новый', 'премьер-министр', 'Президент', 'Буркина-Фасо', 'Блэз', 'Компаоре', 'назначил', 'нового', 'премьер-министра', ',', 'сообщает', 'в', 'понедельник', ',', '18', 'апреля', ',', 'Agence', 'France-Presse', '.']","[0, 1, 0, 0, 0, 0, 1, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0]"
"['Он', 'надеется', 'вывести', 'войска', 'оттуда', 'в', 'течение', 'пяти', 'лет', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
